what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275498116553
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275498117295
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275498123066
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275498239122
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275498249242
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275498249421
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275498249578
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275498249740
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275498249894
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275498250046
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275498250202
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275498250368
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275498250553
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275498250712
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275498250883
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275498251065
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275498251362
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275498256237
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275498259091
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275498260121
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275498269772
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275498311967
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275498312807
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275498326721
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1275498328404
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275498356764
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275498426253
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275498440909
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275498448243
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1275498587839
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275498624427
