what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1274305977759
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1274305977760
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1274305977760
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1274305977761
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1274305977762
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1274305977762
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1274305977765
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1274305977766
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1274305977766
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1274305977766
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1274305977767
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1274305977767
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1274305977767
os,sysinfo,,,"linux",1274305977772
arch,sysinfo,,,"x86_64",1274305977772
ws,sysinfo,,,"gtk",1274305977772
locale,sysinfo,,,"en_US",1274305977772
processors,sysinfo,,,"4",1274305977772
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1274305977772
java.runtime.version,sysinfo,,,"1.6.0_18-b18",1274305977772
java.specification.name,sysinfo,,,"Java Platform API Specification",1274305977772
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1274305977772
java.specification.version,sysinfo,,,"1.6",1274305977772
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1274305977772
java.version,sysinfo,,,"1.6.0_18",1274305977772
java.vm.info,sysinfo,,,"mixed mode",1274305977772
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1274305977772
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1274305977772
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1274305977772
java.vm.specification.version,sysinfo,,,"1.0",1274305977772
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1274305977772
java.vm.version,sysinfo,,,"14.0-b16",1274305977772
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274305987328
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1274305989247
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1274305989253
started,bundle,org.eclipse.core.filebuffers,3.5.0.v20090526-2000,"org.eclipse.core.filebuffers",1274305989265
started,bundle,org.eclipse.cdt.core,5.1.2.201002161416,"org.eclipse.cdt.core",1274305989436
started,bundle,org.eclipse.ui.navigator,3.4.2.M20100120-0800,"org.eclipse.ui.navigator",1274305989473
started,bundle,org.eclipse.core.filesystem,1.2.1.R35x_v20091203-1235,"org.eclipse.core.filesystem",1274305989498
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1274305989501
started,bundle,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui",1274305989507
started,bundle,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.ui",1274305989522
started,bundle,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.resources",1274305989571
opened,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1274305989797
activated,perspective,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.CPerspective",1274305989843
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.perspectives.showPerspective",1274305989923
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.perspectives.showPerspective",1274305989923
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274305989952
started,bundle,org.eclipse.equinox.p2.ui,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.ui",1274305996624
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk",1274305996629
started,bundle,org.eclipse.equinox.p2.metadata,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.metadata",1274305996679
started,bundle,org.eclipse.ecf.identity,3.0.0.v20090831-1906,"org.eclipse.ecf.identity",1274305997321
started,bundle,org.eclipse.ecf,3.0.0.v20090831-1906,"org.eclipse.ecf",1274305997324
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,3.0.1.v20090831-1906,"org.eclipse.ecf.provider.filetransfer.httpclient",1274305997345
started,bundle,org.eclipse.ecf.provider.filetransfer,3.0.1.v20090831-1906,"org.eclipse.ecf.provider.filetransfer",1274305997351
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274305997462
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.extensionlocation",1274305998442
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.install",1274306069969
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274306070009
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274306083634
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.help.aboutAction",1274306085324
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274306085347
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274306086533
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274306145471
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274306152189
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1274306160336
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.0.101.R35x_v20090721,"org.eclipse.equinox.p2.artifact.repository",1274306165204
started,bundle,org.eclipse.equinox.p2.publisher,1.0.1.R35x_20100105,"org.eclipse.equinox.p2.publisher",1274306177116
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,1.0.101.R35x_20090820-1821,"org.eclipse.equinox.p2.touchpoint.eclipse",1274306177123
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.101.R35x_20100105,"org.eclipse.equinox.p2.updatesite",1274306177223
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.help.installationDialog",1274306357176
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.install",1274306373742
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274306373770
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274306374126
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274306436606
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274306438169
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274306445448
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274306449806
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1274306453400
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.201002161416,"org.eclipse.cdt.debug.mi.ui",1274306453676
stopped,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.201002161416,"org.eclipse.cdt.debug.mi.core",1274306453677
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.0.0.201002161416,"org.eclipse.cdt.dsf.gdb.ui",1274306453677
stopped,bundle,org.eclipse.cdt.dsf.ui,2.0.1.201002161416,"org.eclipse.cdt.dsf.ui",1274306453677
